bookID,title,authors,isbn,isbn13
37434,Dale Loves Sophie to Death,Robb Forman Dew,316890669,9780316890663
37435,The Secret Life of Bees,Sue Monk Kidd,142001740,9780142001745
37438,Hokkaido Highway Blues: Hitchhiking Japan,Will Ferguson,1841952885,9781841952888
37444,The Martian Chronicles,Ray Bradbury/Ian  Miller,553011804,9780553011807
37451,You Know You Love Me (Gossip Girl  #2),Cecily von Ziegesar,316911488,9780316911481
37467,Classroom Interactions as Cross-Cultural Encounters: Native Speakers in EFL Lessons,Jasmine C.M. Luk/Angel M.Y. Lin,805850848,9780805850840
37471,Them: Adventures with Extremists,Jon Ronson,330375466,9780330375467
37476,Why I Hate Canadians,Will Ferguson,1550546007,9781550546002
37477,Happiness,Will Ferguson,006052510X,9780060525101
37481,Discovering God's Will,Sinclair B. Ferguson,851513344,9780851513348
37491,The Truth of the Matter,Robb Forman Dew,316013307,9780316013307
37516,Spinoza: A Life,Steven Nadler,521002931,9780521002936
37525,Organizational Architecture: Designs for Changing Organizations,David A. Nadler/Robert B. Shaw/Marc S. Gerstein,1555424430,9781555424435
37526,Henry V,William Shakespeare/Barbara A. Mowat/Paul Werstine/Michael Neill,743484878,9780743484879
37530,Erotism: Death and Sensuality,Georges Bataille/Mary Dalwood,872861902,9780872861909
37534,The Weimar Republic: The Crisis of Classical Modernity,Detlev J.K. Peukert/Richard Deveson,809015560,9780809015566
37536,Adam and Eve and Pinch Me,Ruth Rendell,1400031184,9781400031184
37538,A Pinch of Snuff (Dalziel & Pascoe  #5),Reginald Hill,440169127,9780440169123
37539,Egyptian Myth: A Very Short Introduction,Geraldine Pinch,192803468,9780192803467
37540,A Pinch of Poison (Hemlock Falls Mysteries  #3),Claudia Bishop,425151042,9780425151044
37546,Persuasion,Jane Austen,812565886,9780812565881
37552,Beyond Seduction (Beyond Duet  #2),Emma Holly,515133086,9780515133080
37553,Sense and Sensibility,Jane Austen/Claire Lamont/James Kinsley,192804782,9780192804785
37554,Sense and Sensibility,Jane Austen/Claire Lamont/Ros Ballaster,140434259,9780140434255
37558,Sense and Sensibility,Jane Austen/Laura Engel,159308336X,9781593083366
37560,Sense and Sensibility,Jane Austen/Laura Engel,1593080492,9781593080495
37561,One Flew Over the Cuckoo's Nest (SparkNotes Literature Guide),SparkNotes/Ken Kesey,1586633791,9781586633790
37564,A Different Mirror: A History of Multicultural America,Ronald Takaki,316831115,9780316831116
37566,Trapped in the Mirror: Adult Children of Narcissists in Their Struggle for Self,Elan Golomb,688140718,9780688140717
37569,The Buddha in Your Mirror: Practical Buddhism and the Search for Self,Woody Hochswender/Greg Martin/Ted Morino,967469783,9780967469782
37572,A Distant Mirror: The Calamitous 14th Century,Barbara W. Tuchman,345910907,9780345910905
37573,They Do It With Mirrors,Agatha Christie/Rosemary Leach,1559277580,9781559277587
37585,The Lemon Table,Julian Barnes,1400076501,9781400076505
37587,The Criminal Mastermind Collection  Bks 1-3 (Artemis Fowl  #1-3),Eoin Colfer,786848693,9780786848690
37592,Encuentro en el Ártico (Artemis Fowl  #2),Eoin Colfer,8497939212,9788497939218
37594,The Eternity Code (Artemis Fowl  #3),Eoin Colfer,439573882,9780439573887
37595,El cubo B (Artemis Fowl  #3),Eoin Colfer/Ana Alcaina,307343111,9780307343116
37598,The Eternity Code (Artemis Fowl  #3),Eoin Colfer,670913529,9780670913527
37603,Forget Me Not: Photography and Remembrance,Geoffrey Batchen,156898619X,9781568986197
37612,Monsoon Summer,Mitali Perkins,440238404,9780440238409
37619,Warlock (Ancient Egypt  #3),Wilbur Smith,312980388,9780312980382
37623,Sea of Thunder: Four Commanders and the Last Great Naval Campaign 1941-1945,Evan Thomas,743252217,9780743252218
37624,Gift from the Sea,Anne Morrow Lindbergh,679406832,9780679406839
37625,Wide Sargasso Sea: A Reader's Guide to Essential Criticism,Carl Plasa,184046268X,9781840462685
37630,The Good Housekeeping Illustrated Cookbook,Good Housekeeping/Zoe Coulson,878510370,9780878510375
37638,Evelina,Frances Burney/Edward A. Bloom,192840312,9780192840318
37646,Dancing On Air,Frances Oliver,1553100662,9781553100669
37651,Holding On to the Air,Suzanne Farrell/Toni Bentley,813025931,9780813025933
37656,The Turtle (The Lighthouse Family  #4),Cynthia Rylant/Preston McDaniels,689863128,9780689863127
37657,The Body in the Lighthouse,Katherine Hall Page,380813866,9780380813865
37660,American Tragedy: Kennedy  Johnson  and the Origins of the Vietnam War,David E. Kaiser,674006720,9780674006720
37670,The Sun Also Rises,Ernest Hemingway,684182602,9780684182605
37673,The Call of the Wild,Jack London/Wendell Minor,068981836X,9780689818363
37674,The Call of the Wild,Jack London/Gary Paulsen,689856741,9780689856747
37675,The Call of the Wild and Three Other Klondike Stories,Jack London/Roger Dressler,1587887738,9781587887734
37678,The Call of the Wild and Selected Stories: 100th Anniversary Ed.,Jack London/Alex Kershaw,451527038,9780451527035
37683,Fahrenheit 451,Ray Bradbury/Alfredo Crespo,8497930053,9788497930055
37684,The Lion  the Witch and the Wardrobe (Chronicles of Narnia  #1),Hiawyn Oram/C.S. Lewis/Tudor Humphries,60556501,9780060556501
37685,The Lion  the Witch and the Wardrobe (Chronicles of Narnia #2),C.S. Lewis/Pauline Baynes,60765488,9780060765484
37690,The Lion  the Witch and the Wardrobe (Narnia),C.S. Lewis/Pauline Baynes,60845244,9780060845247
37693,New Moon (Moon #6),Rebecca York,425216020,9780425216026
37694,Health: The Basics (Donatelle Series),Rebecca J. Donatelle,805377956,9780805377958
37698,Cliffsnotes on Eliot's Middlemarch,Brian Johnston/George Eliot/CliffsNotes,822008254,9780822008255
37700,Alice's Adventures in Wonderland,Lewis Carroll/Richard  Kelly,155111223X,9781551112237
37707,Anne of the Island and Tales of Avonlea,L.M. Montgomery,051703705X,9780517037058
37716,A Christmas Carol and The Night Before Christmas,Charles Dickens/Clement C. Moore/Arthur Rackham,517229277,9780517229279
37722,In Search of Dracula: The History of Dracula and Vampires,Raymond T. McNally/Radu Florescu,395657830,9780395657836
37726,The Annotated Charlotte's Web,E.B. White/Garth Williams/Peter F. Neumeyer,60882603,9780060882600
37731,Just as Long as We're Together,Judy Blume,330398040,9780330398046
37734,Wifey / Smart Women,Judy Blume,743437578,9780743437578
37736,Forever...,Judy Blume,689849737,9780689849732
37737,Fudge-a-Mania (Fudge  #4),Judy Blume,425193829,9780425193822
37741,Tales of a Fourth Grade Nothing (Fudge  #1),Judy Blume,425193799,9780425193792
37743,Forever . . .,Judy Blume,033039780X,9780330397803
37744,Wifey,Judy Blume,425206548,9780425206546
37750,Everything I Needed to Know about Being a Girl I Learned from Judy Blume,Jennifer O'Connell/Meg Cabot/Megan McCafferty/Melissa Senate/Diana Peterfreund/Stephanie Lessing/Laura Ruby/Erica Orloff/Stacey Ballis/Julie Kenner/Kristin Harmel/Jennifer Coburn/Elise Juska/Kyra Davis/Beth Kendrick/Berta Platas/Lynda Curnyn/Kayla Perrin/Cara Lockwood/Alison Pace/Megan Crane/Lara Deloza/Laura Caldwell/Shanna Swendson,1416531041,9781416531043
37751,BFF*: Just As Long As We're Together / Here's to You  Rachel Robinson (*Best Friends Forever),Judy Blume,385734077,9780385734073
37766,Yosemite: Its Discovery  Its Wonder and Its People,Margaret Sanborn,939666502,9780939666508
37772,A Man of the People,Chinua Achebe,385086164,9780385086165
37773,Collected Poems,Chinua Achebe,1400076587,9781400076581
37774,Arrow of God (The African Trilogy  #3),Chinua Achebe,385014805,9780385014809
37780,Anatomy of a Boyfriend (Anatomy  #1),Daria Snadowsky,385733208,9780385733205
37785,Lithium for Medea,Kate Braverman/Rick Moody,1583224718,9781583224717
37790,Die Leiden des Jungen Werther,Johann Wolfgang von Goethe/R. Paulin,1853993239,9781853993237
37804,The Odyssey,Homer/George Herbert Palmer,486406547,9780486406541
37807,Caesar's Commentaries: On the Gallic War & On the Civil War,Gaius Julius Caesar/James H. Ford/W.A. McDevitte,976072610,9780976072614
37808,The Conquest of Gaul,Gaius Julius Caesar/F.P. Long/Cheryl Walker,760768951,9780760768952
37811,The Assassination of Julius Caesar: A People's History of Ancient Rome,Michael Parenti,1565849426,9781565849426
37813,Letters from the Earth: Uncensored Writings,Mark Twain/Bernard DeVoto/Henry Nash Smith,60518650,9780060518653
37815,Mark Twain: Selected Works,Mark Twain,517053578,9780517053577
37817,The Blazing Center Study Guide: The Soul-Satisfying Supremacy of God in All Things,John Piper,1590526856,9781590526859
37819,The God of Small Things,Arundhati Roy,60977493,9780060977498
37824,Balzac und die kleine chinesische Schneiderin,Dai Sijie,3492238696,9783492238694
37826,The Wit &  Wisdom of Winston Churchill,James C. Humes/Richard M. Nixon,60925779,9780060925772
37828,Winston Churchill,John Keegan,670030791,9780670030798
37837,The Illustrated Garden Book: A New Anthology,Robin Lane  Fox/Vita Sackville-West/Freda Titford/Ken Kirkwood,689118449,9780689118449
37847,The Long Hard Road Out of Hell,Marilyn Manson/Neil Strauss,60987464,9780060987466
37848,Dissecting Marilyn Manson,Gavin Baddeley,859653722,9780859653725
37852,Marilyn Manson,Kurt Reighley,312181337,9780312181338
37854,Marilyn Manson: The Lonely Watchman,Richard D. Nelson,1597818704,9781597818704
37857,Philosophical Papers: Volume 1  Human Agency and Language,Charles Taylor,521317509,9780521317504
37858,Sources of the Self: The Making of the Modern Identity,Charles Taylor,674824261,9780674824263
37860,The Ethics of Authenticity,Charles Taylor,674268636,9780674268630
37861,Multiculturalism,Charles Taylor/Amy Gutmann/Michael Walzer/Susan R. Wolf/Shierry Weber Nicholsen/Kwame Anthony Appiah/Jürgen Habermas/Steven C. Rockefeller,691037795,9780691037790
37863,Charles Taylor,Ruth  Abbey,521805228,9780521805223
37869,Built To Last: Building America's Amazing Bridges  Dams  Tunnels  and Skyscrapers (Built to Last),George Sullivan,439517370,9780439517379
37875,The Art of the Start: The Time-Tested  Battle-Hardened Guide for Anyone Starting Anything,Guy Kawasaki,1591840562,9781591840565
37877,Mandala Sand Art Kit,Walter Foster Creative Team,1560107669,9781560107668
37892,The Death Shift: The True Story of Nurse Genene and the Texas Baby Murders,Peter Elkind,451401964,9780451401960
37900,Turn of the Cards (Wild Cards  #12),George R.R. Martin/Victor Milán,553561529,9780553561524
37902,Turn of the Cards,Georgina Grey,449239691,9780449239698
37905,Dr. Seuss (First Biographies),Cheryl Carlson,736850910,9780736850919
37909,Go Jump in the Pool! (Macdonald Hall  #2),Gordon Korman,590442090,9780590442091
37911,Shipwreck (Island I),Gordon Korman/Holter Graham,439023319,9780439023313
37947,The Pusher (87th Precinct  #3),Ed McBain,752857932,9780752857930
37951,Eight Black Horses (87th Precinct  #38),Ed McBain/Mark T. Sullivan,743463080,9780743463089
37952,Fiddlers (87th Precinct  #55),Ed McBain/Otto Penzler,156032783,9780156032780
37954,The Last Dance (87th Precinct  #50),Ed McBain,671025708,9780671025700
37976,The Listener's Bible: NIV,Anonymous/Max McLean,1931047170,9781931047173
37979,Information Technology for Management: Transforming Organizations in the Digital Economy,Efraim Turban/Dorothy Leidner/James C. Wetherbe/Ephraim McLean/Christy Cheung/Daniel Tse/Maggie Lew,471705225,9780471705222
37986,A Search for What Makes Sense: Finding Faith,Brian D. McLaren/Steve Chalke,310272661,9780310272663
37996,Police Brutality: An Anthology,Jill Nelson/Robin D.G. Kelley/Richard Austin/Flores Alexander Forbes/Ron Daniels/Frank Moss/Derrick A. Bell/Claude Andrew Clegg III/Katheryn K. Russell/Patricia J. Williams/Stanley Crouch/Ishmael Reed/Arthur Doye,393321630,9780393321630
37998,Reluctant Burglar (To Catch a Thief #1),Jill Elizabeth Nelson,1590526864,9781590526866
38004,Q: The Autobiography of Quincy Jones,Quincy Jones,767905105,9780767905107
38012,Mansion On The Hill: Dylan Young Geffen Springsteen and the Head-on-Collision of Rock and Commerce,Fred Goodman,712645624,9780712645621
38017,Lady on the Hill: How Biltmore Estate Became an American Icon,Howard E. Covington Jr.,471758183,9780471758181
38019,Hit Men: Power Brokers and Fast Money Inside the Music Business,Fredric Dannen/Erroll McDonald,679730613,9780679730613
38030,Savannah Blues (Weezie and Bebe Mysteries  #1),Mary Kay Andrews,60519134,9780060519131
38042,The Last Shogun: The Life of Tokugawa Yoshinobu,Ryōtarō Shiba/Juliet Winters Carpenter,1568363567,9781568363561
38044,Shōgun (Asian Saga  #1),James Clavell,340766166,9780340766163
38049,Whoreson,Donald Goines,870679945,9780870679940
38056,Crime Partners,Donald Goines,870678817,9780870678813
38066,Jonah's Gourd Vine,Zora Neale Hurston,60916516,9780060916510
38068,The Complete Stories,Zora Neale Hurston/Henry Louis Gates Jr./Sieglinde Lemke,60921714,9780060921712
38069,Zora Neale Hurston: A Literary Biography,Robert E. Hemenway/Alice Walker,252008073,9780252008078
38070,Zora Neale Hurston: Critical Perspectives Past And Present (Amistad Literary Series),Henry Louis Gates Jr./Kwame Anthony Appiah,1567430287,9781567430288
38075,The Tarot Cafe  #1,Sang-Sun Park,1595325557,9781595325556
38083,Photography's Other Histories,Christopher Pinney/Nicholas Peterson,822331136,9780822331131
38085,Photos of the Gods: The Printed Image and Political Struggle in India,Christopher Pinney,1861891849,9781861891846
38093,Antitrust Law,Richard A. Posner,226675769,9780226675763
38107,Case Closed: Lee Harvey Oswald and the Assassination of JFK,Gerald Posner,1400034620,9781400034628
38123,Sex and Reason,Richard A. Posner,674802802,9780674802803
38128,Law and Literature,Richard A. Posner,674514718,9780674514713
38150,Orlando: A Biography: Film Screenplay,Sally Potter/Virginia Woolf,571172954,9780571172955
38153,Orlando Furioso: Part Two,Ludovico Ariosto/Barbara Reynolds,014044310X,9780140443103
38154,Orlando Furioso,Ludovico Ariosto/Guido Waldman,192836773,9780192836779
38155,A People's Tragedy: The Russian Revolution: 1891-1924,Orlando Figes,014024364X,9780140243642
38169,Alas  Babylon,Pat Frank,60741872,9780060741877
38175,The South Beach Diet: The Delicious  Doctor-Designed  Foolproof Plan for Fast and Healthy Weight Loss,Arthur Agatston,1579546463,9781579546465
38180,On the Beach,Nevil Shute,1842322761,9781842322765
38198,The Book of Merlyn: The Unpublished Conclusion to The Once & Future King,T.H. White,292707185,9780292707184
38210,The Art of Happiness,Dalai Lama XIV/Howard C. Cutler,1573221112,9781573221115
38211,The Art of Happiness at Work,Dalai Lama XIV/Howard C. Cutler,340831200,9780340831205
38212,Zen and the Art of Happiness,Chris Prentiss,943015537,9780943015538
38215,Lovingkindness: The Revolutionary Art of Happiness,Sharon Salzberg/Jon Kabat-Zinn,1590301870,9781590301876
38228,Kaplan & Sadock's Synopsis of Psychiatry: Behavioral Sciences/Clinical Psychiatry,Benjamin James Sadock/Virginia Alcott Sadock,781731836,9780781731836
38230,How to Go to College Almost for Free  Updated,Ben R. Kaplan,60937653,9780060937652
38238,Australia,Kate Hemphill/Zoë Ross/Louise Bostock Lang,756615690,9780756615697
38242,Let's Go Australia on a Budget,Let's Go Inc.,031236086X,9780312360863
38244,National Geographic Traveler: Australia,Roff Smith,792238931,9780792238935
38262,Moll Flanders,Daniel Defoe/Mark Schorer/Georgina Sutton,1853260738,9781853260735
38264,Moll Flanders,Daniel Defoe/Virginia Woolf,375760105,9780375760105
38288,The Leatherstocking Tales  Vol. 2: The Pathfinder / The Deerslayer,James Fenimore Cooper/Blake Nevius,940450216,9780940450219
38296,The Last of the Mohicans (The Leatherstocking Tales #2),James Fenimore Cooper,553213296,9780553213294
38300,A River Runs Through It,Norman Maclean/Barry Moser,226500608,9780226500607
38302,Empires of the Monsoon: A History of the Indian Ocean and Its Invaders,Richard Seymour Hall,6380832,9780006380832
38311,The Next Whole Earth Catalog: Access to Tools,Stewart Brand,394707761,9780394707761
38313,Whole Earth Software Catalog,Stewart Brand,385191669,9780385191661
38315,Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets,Nassim Nicholas Taleb,812975219,9780812975215
38330,El Borbah,Charles Burns,1560976934,9781560976936
38331,Big Baby,Charles Burns,1560978007,9781560978008
38333,Black Hole,Charles Burns,037542380X,9780375423802
38336,Black Hole  tome 3: Visions,Charles Burns,2840555522,9782840555520
38337,Black Hole  tome 4 : Reine des lézards,Charles Burns,2840558874,9782840558873
38338,09-Nov,Noam Chomsky/Greg Ruggiero/Marili Margomenou/Miguel Mora/Natalie Levisalles/Il Manifesto/Hartford Courant/David Barsamian/Radio B92/Elise Fried/Peter Kreysler/Gionarle del Popolo/Michael Albert,1583224890,9781583224892
38339,Secrets  Lies and Democracy,Noam Chomsky/David Barsamian,1878825046,9781878825049
38340,Syntactic Structures,Noam Chomsky/David W. Lightfoot,3110172798,9783110172799
38341,The Umbrella of US Power: The Universal Declaration of Human Rights & the Contradictions of US Policy,Noam Chomsky/Greg Ruggiero,1583225471,9781583225479
38344,The Common Good,Noam Chomsky/David Barsamian/Arthur Naiman,1878825089,9781878825087
38346,The Curious Sofa,Edward Gorey,151003076,9780151003075
38376,LOVE MODE 11,Yuki Shimizu/志水 ゆき,4835214102,9784835214108
38379,Ring (Ring  #1),Kōji Suzuki/Robert B. Rohmer/Glynne Walley,1932234411,9781932234411
38385,The Ring Volume 4 Birthday,Kōji Suzuki/Sakura Mizuki,1593072678,9781593072674
38398,Strings  Conformal Fields  and M-Theory (Graduate Texts in Contemporary Physics),Michio Kaku,387988920,9780387988924
38399,Introduction to Superstrings and M-Theory,Michio Kaku/Joseph L. Birman/H. Eugene Stanley/J.W. Lynn/M.P. Silverman/M. Voloshin,387985891,9780387985893
38400,To Win a Nuclear War: The Pentagon's Secret War Plans,Michio Kaku/Daniel Axelrod,896083217,9780896083219
38401,Company,Max Barry,1400079373,9781400079377
38412,Fermat's Enigma: The Epic Quest to Solve the World's Greatest Mathematical Problem,Simon Singh,385493622,9780385493628
38414,The Science Book,Peter Tallack/Simon Singh,1841882542,9781841882543
38424,Kristy's Great Idea,Raina Telgemeier/Ann M. Martin,1417699671,9781417699674
38426,The Actor in You: Sixteen Simple Steps to Understanding the Art of Acting,Robert Benedetti,205359213,9780205359219
38429,The Actor in You: Sixteen Simple Steps to Understanding the Art of Acting,Robert Benedetti,205479804,9780205479801
38436,The Cat Who Played Post Office (Cat Who...  #6),Lilian Jackson Braun,747250375,9780747250371
38457,Just Above My Head,James Baldwin,385334567,9780385334563
38458,Nobody Knows My Name,James Baldwin,679744738,9780679744733
38461,Tell Me How Long the Train's Been Gone,James Baldwin,375701893,9780375701894
38463,If Beale Street Could Talk,James Baldwin,307275930,9780307275936
38465,Tell My Horse: Voodoo and Life in Haiti and Jamaica,Zora Neale Hurston,60916494,9780060916497
38466,Wrapped in Rainbows: The Life of Zora Neale Hurston,Valerie Boyd,743253299,9780743253291
38469,Going to Meet the Man,James Baldwin,679761799,9780679761792
38471,The Amen Corner,James Baldwin,375701885,9780375701887
38473,Blues for Mister Charlie,James Baldwin,679761780,9780679761785
38476,Every Tongue Got to Confess: Negro Folk-tales from the Gulf States,Zora Neale Hurston/Carla Kaplan/John Edgar Wideman,60934549,9780060934545
38496,Factotum,Charles Bukowski,006113127X,9780061131271
38500,Women,Charles Bukowski,61177598,9780061177590
38501,Ham on Rye,Charles Bukowski,006117758X,9780061177583
38503,Tales of Ordinary Madness,Charles Bukowski,872861554,9780872861558
38504,You Get So Alone at Times That it Just Makes Sense,Charles Bukowski,876856830,9780876856833
38510,Tiempo De Matar,John Grisham,8408041258,9788408041252
38511,The Wakefields of Sweet Valley (Sweet Valley High Magna Editions #1),Francine Pascal/Kate William,553292781,9780553292787
38513,The Wedding (Sweet Valley High  #98),Francine Pascal/Kate William,553298550,9780553298550
38514,Alone in the Crowd (Sweet Valley High  #28),Francine Pascal/Kate William,553280872,9780553280876
38515,Taking Sides (Sweet Valley High  #31),Francine Pascal/Kate William,553258869,9780553258868
38517,The Wakefield Legacy: The Untold Story (Sweet Valley High Magna Editions #2),Francine Pascal/Kate William,553297945,9780553297942
38522,Love at First Bite (Dark-Hunter #6.5; Wild Wulfs of London #2.5; Companion #3.5),Sherrilyn Kenyon/L.A. Banks/Susan Squires/Ronda Thompson,312349297,9780312349295
38524,Spunk & Bite: A Writer's Guide to Punchier  More Engaging Language & Style,Arthur Plotnik,375721150,9780375721151
38528,Cookies: Bite-Size Life Lessons,Amy Krouse Rosenthal/Jane Dyer,006058081X,9780060580810
38529,Bite Me If You Can (Argeneau #6),Lynsay Sands,60774126,9780060774127
38530,Aftershock  (Sweet Valley High Super Edition  #12),Francine Pascal/Kate William,553492365,9780553492361
38531,Sweet 18 (SVH Senior Year  #48),Francine Pascal/Kate William,553493973,9780553493979
38532,The New Jessica (Sweet Valley High  #32),Francine Pascal/Kate William,553275607,9780553275605
38533,Double Love (Sweet Valley High  #1),Francine Pascal/Kate William,553275674,9780553275674
38536,Happily Ever After (Sweet Valley High  #134),Francine Pascal/Kate William,553570684,9780553570687
38538,Forbidden Love (Sweet Valley High #34),Francine Pascal/Kate William,553275216,9780553275216
38539,Control Freak (SVH Senior Year  #35),Francine Pascal,553493841,9780553493849
38547,Mosquito Bite,Alexandra Siy/Dennis Kunkel,157091592X,9781570915925
38548,Love Bites (Argeneau #2),Lynsay Sands,505525534,9780505525536
38549,Nigella Bites: From Family Meals to Elegant Dinners--Easy  Delectable Recipes for Any Occasion,Nigella Lawson/Francesca Yorke,786868694,9780786868698
38551,The Pursuit of History,John Tosh/Sean Lang,1405823518,9781405823517
38560,Vegas Bites: A Werewolf Romance Anthology,L.A. Banks/J.M. Jeffries/Seressie Glass/Natalie Dunbar,1600430015,9781600430015
38562,A Bite to Remember (Argeneau #5),Lynsay Sands,006077407X,9780060774073
38564,Boys that Bite (Blood Coven Vampire  #1),Mari Mancusi,425209423,9780425209424
38568,A Quick Bite (Argeneau #1),Lynsay Sands,60773758,9780060773755
38570,Bite Club (Bite Club  #1),Howard Chaykin/David Tischman/David Hahn,1845760654,9781845760656
38572,Last Bite,Nancy Verde Barr,1565124952,9781565124950
38583,Bite Me!: An Unofficial Guide to the World of Buffy the Vampire Slayer,Nikki Stafford,1550225405,9781550225402
38585,Small Bites  Big Nights: Seductive Little Plates for Intimate Occasions and Lavish Parties,Govind Armstrong/Lisa Romerein/Tyler Florence,307337936,9780307337931
38592,Plants Bite Back! (DK Readers),Richard Platt,789447541,635517047547
38593,Last Wish (Sweet Valley High),Francine Pascal,553507354,9780553507355
38597,Starting Over (Sweet Valley High  #33),Francine Pascal/Kate William,553274910,9780553274912
38601,Dear Sister (Sweet Valley High  #7),Francine Pascal/Kate William,553276727,9780553276725
38609,Don't Wait for Your Ship to Come In... Swim Out to Meet It!: Bite-Sized Inspirations to Help You Achieve Your Dreams,John Mason,1562920588,9781562920586
38619,Magic Bites (Kate Daniels  #1),Ilona Andrews,441014895,9780441014897
38633,The Secret Garden,Frances Hodgson Burnett/Graham Rust,590240773,9780590240772
38638,The Secret Garden,Frances Hodgson Burnett/Scott McKowen,1402714599,9781402714597
38640,The Secret Garden Coloring Book,Brian Doherty/Frances Hodgson Burnett/Thea Kliros,486276805,9780486276809
38643,A Little Princess,Frances Hodgson Burnett/Scott McKowen,1402714548,9781402714542
38647,A Little Princess,Tania Zamorsky/Frances Hodgson Burnett/Lucy Corvino/Arthur Pober,1402712758,9781402712753
38648,The Little Princesses,Marion Crawford/Jennie Bond,312312156,9780312312152
38650,Laura Ingalls Wilder Country: The People and places in Laura Ingalls Wilder's life and books,William   Anderson/Leslie A.  Kelly,60973463,9780060973469
38656,The Collected Works of C.S. Lewis,C.S. Lewis/Michael Hauge,884861511,9780884861515
38664,Pedro Páramo,Juan Rulfo,8433920707,9788433920706
38665,Pedro Páramo / El Llano en llamas,Juan Rulfo,9703705774,9788408066439
38667,Pedro Páramo,Juan Rulfo,9685208557,9789685208550
38669,Pedro Paramo / El Llano En Llamas,Juan Rulfo,840804575X,9788408045755
38670,Pedro Páramo,Juan Rulfo,351801434X,9783518014349
38673,Peter Pan in Kensington Gardens / Peter and Wendy,J.M. Barrie/Peter Hollindale,192839292,9780192839299
38674,Walt Disney's Peter Pan (A Little Golden Book),Walt Disney Company/Al Dempster,736402381,9780736402385
38677,Peter Pan And Wendy,J.M. Barrie/Ken Geist,439672570,9780439672573
38678,Peter Pan,J.M. Barrie/Tim Curry,743564529,9780743564526
38680,Adventures of Huckleberry Finn,Mark Twain,440300282,9780440300281
38686,Alice in Wonderland / Hunting of the Snark,Lewis Carroll/Donald J. Gray,393958043,9780393958041
38695,Holes,Louis Sachar,440419468,9780440419464
38700,Rabbit Hole,David Lindsay-Abaire,1559362901,9781559362900
38707,A Magic Crystal? (Marvin Redpost),Louis Sachar,747562830,9780747562832
38709,Holes (Holes  #1),Louis Sachar,439244196,9780439244190
38710,Super Fast Out of Control,Louis Sachar,747566828,9780747566823
38717,The Anthology at the End of the Universe: Leading Science Fiction Authors on Douglas Adams' The Hitchhiker's Guide to the Galaxy,Glenn Yeffeth/Don DeBrandt/Cory Doctorow/Bruce Bethke/Adam Roberts/Lawrence Watt-Evans/Selina Rosen/Mark W. Tiedemann/Jacqueline Carey/Susan Sizemore/Vox Day/Stephen Baxter/A.M. Dellamonica/Marguerite Krause/John Shirley/Adam-Troy Castro/Amy Berner/Maria  Alexander/Marie-Catherine Caillava/Mike Byrne,1932100563,9781932100563
38723,The Feminine Mystique,Betty Friedan/Anna Quindlen,393322572,9780393322576
38724,"Betty Friedan and the Making of ""The Feminine Mystique"": The American Left  the Cold War  and Modern Feminism",Daniel Horowitz,1558492763,9781558492769
38735,James Herriot's Treasury for Children: Warm and Joyful Tales by the Author of All Creatures Great and Small,James Herriot/Ruth Brown/Peter Barrett,312085125,9780312085124
38736,James Herriot's Dog Stories,James Herriot/Victor G. Ambrus,312364520,9780312364526
38737,The Real James Herriot: A Memoir of My Father,Jim Wight,345434900,9780345434906
38739,The Lord God Made Them All,James Herriot,312966202,9780312966201
38746,Who Was Mark Twain?,April Jones Prince/Nancy Harrison/John   O'Brien,448433192,9780448433196
38747,Roughing It,Mark Twain/Henry B. Wonham,743436504,9780743436502
38750,The Complete Essays of Mark Twain,Mark Twain/Charles Neider,306809575,9780306809576
38752,Death of a Salesman,Arthur  Miller,670261556,9780670261550
38755,The Portable Arthur Miller,Arthur  Miller/Harold Clurman/Christopher Bigsby,142437557,9780142437551
38756,Collected Plays 1944-1961,Arthur  Miller/Tony Kushner,193108291X,9781931082914
38761,Incident at Vichy,Arthur  Miller,140481931,9780140481938
38769,Discovering Great Artists: Hands-On Art for Children in the Styles of the Great Masters,MaryAnn F. Kohl/Kim Solga/Rebecca Van Slyke,935607099,9780935607093
38773,The Portable Thomas Jefferson,Thomas Jefferson/Merrill D. Peterson,140150803,9780140150803
38775,Autobiography of Thomas Jefferson,Thomas Jefferson,486442896,9780486442891
38786,Juan Rulfo's Mexico,Juan Rulfo/Carlos Fuentes/Margo Glantz/Jorge Alberto Lozoya/Eduardo Rivero/Víctor Jiménez/E. Billeter,158834097X,9781588340979
38787,Pedro Páramo,Juan Rulfo/Margaret Sayers Peden/Susan Sontag,802133908,9780802133908
38788,The Burning Plain and Other Stories,Juan Rulfo/Kermit Oliver/George D. Schade,292701322,9780292701328
38803,Laughter and Tears: A Family's Journey to Understanding the Autism Spectrum,Ann Hewetson,1843103311,9781843103318
38804,The Irish Anatomist: A Study of Flann O'Brien,Keith Donohue,1930901356,9781930901353
38826,Quito 1599: City and Colony in Transition,Kris Lane/Lyman L. Johnson,082632357X,9780826323576
38827,1599: A Year in the Life of William Shakespeare,James Shapiro,571214800,9780571214808
38830,Stranger from the Past,Penny Jordan,373115997,9780373115990
38835,The Olive Farm: A Memoir of Life  Love  and Olive Oil in the South of France,Carol Drinkwater,142001309,9780142001301
38855,Confederates in the Attic: Dispatches from the Unfinished Civil War,Tony Horwitz,067975833X,9780679758334
38860,Convergence Culture: Where Old and New Media Collide,Henry Jenkins,814742815,9780814742815
